Sample Number,Result,Time,Method
0,2.0,577.042856125,relax
1,2.0,36.340023,relax
2,2.0,69.04656095833333,relax
3,2.0,307.1161055833333,relax
4,2.0,125.88082120833333,relax
5,2.0,262.238807625,relax
6,2.0,329.364044125,relax
7,1.0,35.01726045833333,relax
8,2.0,372.32075845833333,relax
9,2.0,396.40148366666665,relax
10,2.0,99.718348375,relax
11,2.0,127.87171825,relax
12,2.0,46.481287,relax
13,2.0,366.5856235416667,relax
14,2.0,545.7106035,relax
15,2.0,91.816269875,relax
16,2.0,318.0912535,relax
17,2.0,57.84963075,relax
18,2.0,146.43872270833333,relax
19,2.0,378.91643070833334,relax
20,2.0,494.57864575,relax
21,2.0,433.79503266666666,relax
22,2.0,45.243542375,relax
23,2.0,373.24430041666665,relax
24,2.0,764.2201898333333,relax
25,2.0,195.12430208333333,relax
26,2.0,566.5172509583333,relax
27,2.0,114.63329791666666,relax
28,2.0,329.6569377083333,relax
29,2.0,391.24927445833333,relax
30,2.0,156.99824475,relax
31,2.0,41.29014695833333,relax
32,2.0,169.301956125,relax
33,2.0,100.46106325,relax
34,2.0,433.59819354166666,relax
35,2.0,145.803836875,relax
36,2.0,109.90207966666667,relax
37,2.0,503.17569529166667,relax
38,2.0,38.419358083333336,relax
39,2.0,183.38091995833332,relax
40,2.0,489.412215125,relax
41,2.0,401.9142900416667,relax
42,1.0,39.212649375,relax
43,2.0,181.23048079166668,relax
44,2.0,62.93653129166667,relax
45,2.0,394.350820125,relax
46,2.0,219.298505,relax
47,2.0,193.27189941666666,relax
48,2.0,170.09897408333333,relax
49,2.0,362.578848375,relax
50,2.0,194.12445670833333,relax
51,2.0,156.49168358333333,relax
52,2.0,487.44443179166666,relax
53,2.0,69.07187758333333,relax
54,2.0,273.19373829166665,relax
55,2.0,675.12367625,relax
56,1.0,41.927362708333334,relax
57,2.0,59.06465241666667,relax
58,2.0,321.69394545833336,relax
59,2.0,66.683324875,relax
60,2.0,149.78399058333332,relax
61,2.0,69.82441408333334,relax
62,2.0,281.09644483333335,relax
63,2.0,309.81827975,relax
64,2.0,200.72843191666666,relax
65,3,timeout,timeout
66,2.0,69.62997766666666,relax
67,2.0,36.655634666666664,relax
68,2.0,480.273519625,relax
69,2.0,39.937360375,relax
70,2.0,39.13134616666667,relax
71,2.0,429.9514219166667,relax
72,2.0,397.10754158333333,relax
73,2.0,798.6105597083333,relax
74,2.0,278.57825941666664,relax
75,2.0,536.4775070416666,relax
76,2.0,114.32967075,relax
77,2.0,42.712944,relax
78,2.0,132.58682291666668,relax
79,2.0,98.145162125,relax
80,2.0,33.430875416666666,relax
81,2.0,576.9328399166667,relax
82,2.0,201.07863004166666,relax
83,2.0,547.511094875,relax
84,2.0,232.06927845833334,relax
85,2.0,264.9830475,relax
86,2.0,480.94209070833335,relax
87,2.0,527.13143725,relax
88,2.0,46.9329525,relax
89,2.0,144.301817625,relax
90,2.0,287.84018445833334,relax
91,1.0,39.0117635,relax
92,2.0,479.5334530833333,relax
93,2.0,628.8248054583333,relax
94,2.0,211.40982883333334,relax
95,2.0,763.2615473333333,relax
96,1.0,41.331359125,relax
97,2.0,771.1310102083334,relax
98,2.0,396.704980875,relax
99,2.0,98.6683,relax
