Sample Number,Result,Time,Method
0,1.0,213.73501925,approx
1,1.0,232.02865820833333,approx
2,1.0,226.920392,approx
3,1.0,207.552927125,approx
4,1.0,218.80722529166667,approx
5,1.0,217.80281875,approx
6,1.0,232.074842625,approx
7,1.0,230.39522558333334,approx
8,1.0,229.24328120833334,approx
9,1.0,227.05355833333334,approx
10,1.0,235.18368504166668,approx
11,1.0,219.67552,approx
12,1.0,218.968476875,approx
13,1.0,230.04471175,approx
14,1.0,222.37492266666666,approx
15,1.0,251.64325133333332,approx
16,1.0,222.95368175,approx
17,1.0,243.24883983333334,approx
18,1.0,229.87375008333333,approx
19,1.0,217.12109795833334,approx
20,1.0,203.385015,approx
21,1.0,222.53458804166667,approx
22,1.0,232.24479975,approx
23,1.0,220.59994104166665,approx
24,1.0,222.96296454166668,approx
25,1.0,223.66203054166667,approx
26,1.0,225.81809358333334,approx
27,1.0,222.48504520833333,approx
28,1.0,231.29931145833334,approx
29,1.0,223.82601133333333,approx
30,1.0,213.74548295833333,approx
31,1.0,205.1601255,approx
32,1.0,218.88289220833335,approx
33,1.0,217.60896933333333,approx
34,1.0,233.63213791666666,approx
35,1.0,240.51821416666667,approx
36,1.0,237.16811366666667,approx
37,1.0,235.858580375,approx
38,1.0,212.56996320833332,approx
39,1.0,223.172016625,approx
40,1.0,197.22529054166668,approx
41,1.0,235.642708875,approx
42,1.0,237.09207379166668,approx
43,1.0,222.73065166666666,approx
44,1.0,235.52605833333334,approx
45,1.0,214.36283691666668,approx
46,1.0,240.808426375,approx
47,1.0,220.660750625,approx
48,1.0,245.30800683333334,approx
49,1.0,229.68529616666666,approx
50,1.0,245.13193720833334,approx
51,1.0,235.74367016666667,approx
52,1.0,249.69764991666668,approx
53,1.0,233.15196025,approx
54,2.0,239.00977625,approx
55,1.0,213.954168625,approx
56,1.0,236.81841920833332,approx
57,1.0,225.94377504166667,approx
58,1.0,227.18605145833334,approx
59,1.0,235.550427125,approx
60,1.0,224.312777625,approx
61,1.0,242.52155879166668,approx
62,1.0,224.80710716666667,approx
63,1.0,230.56794608333334,approx
64,1.0,230.45124525,approx
65,1.0,221.90727420833332,approx
66,1.0,220.15421216666667,approx
67,1.0,222.15053504166667,approx
68,1.0,247.46712979166668,approx
69,1.0,227.94166141666668,approx
70,1.0,232.79732791666666,approx
71,1.0,230.89661295833332,approx
72,1.0,225.598396625,approx
73,1.0,214.47573179166668,approx
74,1.0,219.048408375,approx
75,1.0,242.71159566666665,approx
76,1.0,229.357702,approx
77,1.0,227.03698425,approx
78,1.0,225.96683725,approx
79,1.0,228.64476445833333,approx
80,1.0,224.261366625,approx
81,1.0,226.91070654166666,approx
82,1.0,236.22482104166667,approx
83,1.0,230.6423215,approx
84,1.0,242.25833666666668,approx
85,1.0,214.96275708333334,approx
86,1.0,225.72143079166668,approx
87,1.0,223.24068070833334,approx
88,1.0,220.046346125,approx
89,1.0,218.87715833333334,approx
90,1.0,230.95562633333333,approx
91,1.0,222.16901758333333,approx
92,1.0,223.85514345833334,approx
93,1.0,234.12549908333332,approx
94,1.0,234.150005,approx
95,1.0,199.46342979166667,approx
96,1.0,217.262596625,approx
97,1.0,220.717027375,approx
98,2.0,242.19279016666667,approx
99,1.0,228.98251670833332,approx
