Sample Number,Result,Time,Method
0,1.0,100.35181558333333,approx
1,1.0,115.105957625,approx
2,1.0,117.17612366666667,approx
3,1.0,107.71306233333334,approx
4,1.0,112.78773258333334,approx
5,1.0,114.98060404166667,approx
6,1.0,117.11796195833334,approx
7,1.0,116.40126483333333,approx
8,1.0,115.93848979166667,approx
9,1.0,115.39743129166666,approx
10,1.0,118.39946845833333,approx
11,1.0,112.207886875,approx
12,1.0,112.135857,approx
13,1.0,117.63555870833333,approx
14,1.0,113.40357316666666,approx
15,1.0,127.25392383333333,approx
16,1.0,112.93187383333333,approx
17,1.0,123.33742291666667,approx
18,1.0,117.17868070833333,approx
19,1.0,117.404026875,approx
20,1.0,108.63432691666667,approx
21,1.0,121.78814179166666,approx
22,1.0,118.141446125,approx
23,1.0,108.429824125,approx
24,1.0,113.442315625,approx
25,1.0,112.548408875,approx
26,1.0,115.194717625,approx
27,1.0,107.02216283333334,approx
28,1.0,113.635081,approx
29,1.0,113.52091308333334,approx
30,1.0,109.20940754166666,approx
31,1.0,103.45124258333334,approx
32,1.0,111.63252941666667,approx
33,1.0,111.92193445833334,approx
34,1.0,119.47243833333333,approx
35,1.0,120.693237625,approx
36,1.0,117.13254766666667,approx
37,1.0,119.90130895833333,approx
38,1.0,110.257185875,approx
39,1.0,113.53569745833333,approx
40,1.0,101.48907804166667,approx
41,1.0,122.22505,approx
42,1.0,120.16068925,approx
43,1.0,113.47121766666666,approx
44,1.0,119.5636725,approx
45,1.0,109.58690141666666,approx
46,1.0,119.746701375,approx
47,1.0,110.15700720833334,approx
48,1.0,122.425334625,approx
49,1.0,121.2359375,approx
50,1.0,121.8634785,approx
51,1.0,117.572015,approx
52,1.0,122.377620125,approx
53,1.0,118.875029625,approx
54,1.0,120.67605020833334,approx
55,1.0,108.76520191666667,approx
56,1.0,120.070946375,approx
57,1.0,113.19826254166667,approx
58,1.0,115.78450091666667,approx
59,1.0,120.66957545833333,approx
60,1.0,114.6140755,approx
61,1.0,123.28632933333333,approx
62,1.0,112.72475570833333,approx
63,1.0,113.01327816666667,approx
64,1.0,117.21886591666667,approx
65,1.0,113.14564008333333,approx
66,1.0,112.70638779166667,approx
67,1.0,113.569504125,approx
68,1.0,125.68968604166666,approx
69,1.0,115.35314270833334,approx
70,1.0,115.776264375,approx
71,1.0,115.47254416666667,approx
72,1.0,114.0062685,approx
73,1.0,115.72921295833333,approx
74,1.0,111.67384070833333,approx
75,1.0,123.652764875,approx
76,1.0,116.49813641666667,approx
77,1.0,115.609738125,approx
78,1.0,115.89449491666667,approx
79,1.0,118.72356879166666,approx
80,1.0,112.26740233333334,approx
81,1.0,115.58911645833334,approx
82,1.0,117.59430608333334,approx
83,1.0,120.49423120833333,approx
84,1.0,129.775132625,approx
85,1.0,106.73711983333334,approx
86,1.0,115.55693329166667,approx
87,1.0,113.55386945833334,approx
88,1.0,112.32508058333333,approx
89,1.0,111.59381916666666,approx
90,1.0,117.03421995833334,approx
91,1.0,108.13787329166666,approx
92,1.0,114.09521216666667,approx
93,1.0,119.46458491666667,approx
94,1.0,119.411799375,approx
95,1.0,103.010194875,approx
96,1.0,111.19039091666667,approx
97,1.0,113.36425595833333,approx
98,1.0,126.76305316666667,approx
99,1.0,116.18491508333334,approx
