Sample Number,Result,Time,Method
0,1.0,22.251709,relax
1,1.0,22.614862791666667,relax
2,1.0,22.60333766666667,relax
3,1.0,21.933490458333335,relax
4,1.0,21.230567291666667,relax
5,1.0,22.175760458333333,relax
6,1.0,22.469881125,relax
7,1.0,22.753958375,relax
8,1.0,23.143601208333333,relax
9,1.0,22.616783583333333,relax
10,1.0,23.25110391666667,relax
11,1.0,22.341549291666666,relax
12,1.0,21.961470791666667,relax
13,1.0,22.85733725,relax
14,1.0,22.072439166666665,relax
15,1.0,23.275645625,relax
16,1.0,20.652133583333335,relax
17,1.0,22.252097583333335,relax
18,1.0,21.433298083333334,relax
19,1.0,21.252074791666665,relax
20,1.0,20.867559583333332,relax
21,1.0,24.188743375,relax
22,1.0,23.125655833333333,relax
23,1.0,21.458593666666665,relax
24,1.0,22.18852975,relax
25,1.0,22.243045125,relax
26,1.0,22.756262666666668,relax
27,1.0,23.19881475,relax
28,1.0,22.175779125,relax
29,1.0,22.568105666666668,relax
30,1.0,23.505165958333333,relax
31,2.0,22.946935916666668,relax
32,1.0,23.886144333333334,relax
33,1.0,23.87434125,relax
34,1.0,23.285239166666667,relax
35,1.0,23.959878916666668,relax
36,1.0,23.16699154166667,relax
37,1.0,22.847204166666668,relax
38,1.0,19.786401708333333,relax
39,1.0,20.615637666666668,relax
40,1.0,20.379651541666668,relax
41,1.0,23.764807875,relax
42,1.0,23.812603083333332,relax
43,1.0,22.367028541666667,relax
44,1.0,23.862359083333335,relax
45,1.0,21.679890333333333,relax
46,1.0,23.423784708333333,relax
47,1.0,21.906225375,relax
48,1.0,24.825457166666666,relax
49,1.0,23.320088666666667,relax
50,1.0,24.660585,relax
51,1.0,23.409455,relax
52,1.0,24.593893958333332,relax
53,1.0,23.685490875,relax
54,1.0,23.979816041666666,relax
55,1.0,21.6280575,relax
56,1.0,23.831879208333334,relax
57,1.0,22.54792475,relax
58,1.0,22.980421,relax
59,2.0,24.49357325,relax
60,1.0,22.540560166666666,relax
61,1.0,24.631475875,relax
62,1.0,22.400162666666667,relax
63,1.0,22.739529583333333,relax
64,1.0,23.056256958333332,relax
65,1.0,22.368800125,relax
66,1.0,22.22473625,relax
67,1.0,22.56185775,relax
68,1.0,24.904152208333333,relax
69,1.0,22.955728166666667,relax
70,1.0,23.116573041666665,relax
71,1.0,22.985236458333333,relax
72,1.0,22.75938775,relax
73,1.0,23.02561925,relax
74,2.0,21.993813083333333,relax
75,1.0,24.08794341666667,relax
76,1.0,23.240942375,relax
77,1.0,23.147810125,relax
78,1.0,23.15222675,relax
79,1.0,23.30227675,relax
80,1.0,22.133529416666665,relax
81,1.0,22.74941670833333,relax
82,1.0,23.260139458333335,relax
83,1.0,23.061905958333334,relax
84,1.0,24.4910995,relax
85,1.0,22.517696708333332,relax
86,1.0,22.689765833333333,relax
87,1.0,22.470869583333332,relax
88,1.0,22.395111875,relax
89,1.0,22.344368166666666,relax
90,1.0,23.106182416666666,relax
91,1.0,21.499343583333335,relax
92,1.0,22.371842541666666,relax
93,1.0,23.864560541666666,relax
94,1.0,23.294774958333335,relax
95,1.0,21.839307166666668,relax
96,1.0,21.74936745833333,relax
97,1.0,22.478834625,relax
98,1.0,23.82812283333333,relax
99,1.0,23.070815083333333,relax
