Sample Number,Result,Time,Method
0,1.0,2.841562625,relax
1,2.0,0.7621374583333334,relax
2,2.0,0.7141880833333333,relax
3,1.0,0.9069756666666666,relax
4,1.0,0.6086789583333333,relax
5,1.0,0.7529919583333333,relax
6,1.0,0.6584194583333334,relax
7,2.0,0.679428,relax
8,2.0,1.255375,relax
9,2.0,0.7229358333333333,relax
10,2.0,0.8823295,relax
11,1.0,0.7297868333333334,relax
12,1.0,0.7733613333333333,relax
13,1.0,0.85425525,relax
14,1.0,0.7586539166666667,relax
15,1.0,0.6821332083333334,relax
16,2.0,0.6692528333333333,relax
17,1.0,0.6842616666666667,relax
18,1.0,0.727131875,relax
19,1.0,0.892745125,relax
20,1.0,0.6755108333333333,relax
21,1.0,0.5364005833333333,relax
22,2.0,0.993667,relax
23,1.0,0.6197271666666667,relax
24,2.0,0.7835267916666667,relax
25,2.0,0.7643944166666666,relax
26,1.0,0.5135006666666667,relax
27,1.0,0.7112917916666667,relax
28,1.0,0.597492625,relax
29,1.0,0.8388958333333333,relax
30,1.0,0.675492625,relax
31,1.0,0.7738692916666666,relax
32,1.0,0.68563925,relax
33,1.0,0.4800300416666667,relax
34,1.0,0.6345267916666667,relax
35,1.0,0.6256369166666667,relax
36,2.0,0.6644179166666667,relax
37,1.0,0.6354897083333333,relax
38,1.0,0.745438,relax
39,1.0,0.6656419583333333,relax
40,1.0,0.47613933333333336,relax
41,2.0,0.90541675,relax
42,1.0,0.6029905833333333,relax
43,1.0,0.7132639583333333,relax
44,2.0,0.6826215416666667,relax
45,2.0,0.6398829166666666,relax
46,2.0,0.7788913333333334,relax
47,1.0,0.6016512083333333,relax
48,1.0,0.5364089166666667,relax
49,1.0,0.729649,relax
50,1.0,0.6609787083333334,relax
51,1.0,0.6274956666666667,relax
52,1.0,0.7119542916666667,relax
53,1.0,0.774344,relax
54,1.0,0.7441357083333333,relax
55,1.0,0.5452065833333334,relax
56,1.0,0.6808047083333333,relax
57,1.0,0.6941872916666667,relax
58,1.0,0.609467375,relax
59,1.0,0.6238237916666667,relax
60,1.0,0.8248545416666667,relax
61,1.0,0.6354344583333333,relax
62,2.0,0.7300229166666666,relax
63,1.0,0.37103895833333334,relax
64,1.0,0.7223251666666667,relax
65,1.0,0.6973300833333334,relax
66,2.0,0.7128394583333333,relax
67,1.0,0.6415030833333333,relax
68,1.0,0.6140085416666666,relax
69,1.0,0.6750225833333333,relax
70,2.0,0.7176350833333334,relax
71,1.0,0.6845907916666667,relax
72,1.0,0.6645548333333333,relax
73,1.0,0.6958202083333334,relax
74,1.0,0.6493921666666667,relax
75,1.0,0.6945325,relax
76,1.0,0.6630134583333334,relax
77,1.0,0.5431289166666666,relax
78,2.0,0.7685826666666666,relax
79,1.0,0.6478625,relax
80,2.0,0.8829857916666667,relax
81,2.0,0.9208082083333333,relax
82,1.0,0.6148742083333333,relax
83,1.0,0.7498914166666667,relax
84,1.0,0.7970887083333333,relax
85,2.0,0.7103837916666667,relax
86,1.0,0.718968125,relax
87,1.0,0.5784815416666667,relax
88,1.0,0.8006777083333333,relax
89,1.0,0.7418480833333333,relax
90,2.0,0.7605682916666666,relax
91,2.0,0.7283035416666667,relax
92,1.0,0.5415854166666667,relax
93,2.0,0.6663223333333333,relax
94,1.0,0.7488762916666667,relax
95,1.0,0.5686971666666667,relax
96,1.0,0.5567595,relax
97,2.0,0.7565374583333333,relax
98,1.0,0.6753364583333333,relax
99,2.0,0.7300634583333333,relax
