Sample Number,Result,Time,Method
0,2.0,2.183258375,relax
1,2.0,2.276158833333333,relax
2,1.0,1.9805467916666666,relax
3,2.0,1.88678025,relax
4,1.0,2.7212936666666665,relax
5,1.0,2.5050920833333334,relax
6,1.0,2.311604,relax
7,2.0,2.0697422083333334,relax
8,2.0,2.655316583333333,relax
9,2.0,2.180705666666667,relax
10,2.0,2.3373845833333333,relax
11,2.0,2.2088880416666665,relax
12,2.0,2.2599004166666665,relax
13,1.0,1.98626025,relax
14,2.0,2.188622958333333,relax
15,1.0,2.3422945,relax
16,1.0,2.373125208333333,relax
17,2.0,2.475637125,relax
18,2.0,2.3748212916666667,relax
19,2.0,1.7497666666666667,relax
20,1.0,2.3812514583333333,relax
21,1.0,3.1109287083333332,relax
22,2.0,2.665069125,relax
23,1.0,2.2733362083333333,relax
24,2.0,1.8507254166666667,relax
25,2.0,2.317913208333333,relax
26,2.0,2.5416534583333332,relax
27,2.0,2.450031,relax
28,2.0,2.2839592916666667,relax
29,2.0,1.9030130833333334,relax
30,2.0,2.3109965833333335,relax
31,2.0,2.321426875,relax
32,2.0,2.5638373333333333,relax
33,1.0,3.0862795833333334,relax
34,1.0,2.2139436666666668,relax
35,2.0,2.810941833333333,relax
36,2.0,2.036366,relax
37,2.0,2.4485426666666665,relax
38,1.0,2.230396333333333,relax
39,2.0,2.6825684583333333,relax
40,1.0,2.600994375,relax
41,2.0,1.834215375,relax
42,2.0,2.570311125,relax
43,2.0,2.0874465416666665,relax
44,2.0,2.3019370833333332,relax
45,2.0,2.122876333333333,relax
46,2.0,2.073116166666667,relax
47,2.0,2.3730805416666665,relax
48,1.0,2.548606208333333,relax
49,2.0,2.0884454166666666,relax
50,2.0,2.308045625,relax
51,2.0,2.0589218333333332,relax
52,2.0,2.129169166666667,relax
53,2.0,2.289326375,relax
54,2.0,2.567615625,relax
55,1.0,2.210981,relax
56,2.0,2.017381416666667,relax
57,2.0,2.4973330833333334,relax
58,2.0,2.3925182916666667,relax
59,2.0,2.6084185416666665,relax
60,1.0,2.156128625,relax
61,2.0,2.127302625,relax
62,1.0,2.2331594166666666,relax
63,1.0,2.279546708333333,relax
64,1.0,2.2063865,relax
65,2.0,2.467602625,relax
66,1.0,2.502756,relax
67,2.0,2.384681875,relax
68,2.0,2.6840655416666666,relax
69,2.0,2.12330875,relax
70,2.0,2.513360958333333,relax
71,2.0,2.4328779583333335,relax
72,2.0,2.0199945,relax
73,1.0,2.1241882916666666,relax
74,2.0,2.4585432083333334,relax
75,1.0,2.2726556666666666,relax
76,2.0,2.3517842916666667,relax
77,2.0,2.38910325,relax
78,2.0,2.2108109166666665,relax
79,1.0,2.6430442083333334,relax
80,2.0,2.1579795416666667,relax
81,2.0,1.8077928333333333,relax
82,1.0,2.32545075,relax
83,2.0,2.199988333333333,relax
84,2.0,2.162742375,relax
85,2.0,2.4812745416666666,relax
86,1.0,2.1717924583333335,relax
87,2.0,2.2314382916666666,relax
88,2.0,2.868170833333333,relax
89,2.0,2.1051089166666666,relax
90,2.0,2.268667375,relax
91,2.0,2.5901097083333333,relax
92,1.0,2.528515375,relax
93,2.0,2.1243683333333334,relax
94,2.0,1.829976875,relax
95,2.0,2.3731958333333334,relax
96,2.0,2.566271791666667,relax
97,2.0,2.186173,relax
98,2.0,2.4812537916666666,relax
99,2.0,1.8990037083333333,relax
