Sample Number,Result,Time,Method
0,1.0,56.536374125,approx
1,1.0,60.138269375,approx
2,1.0,59.71744316666667,approx
3,1.0,57.42446066666667,approx
4,1.0,55.42870033333333,approx
5,1.0,58.06358041666667,approx
6,1.0,59.295921375,approx
7,1.0,59.87968541666667,approx
8,1.0,60.38716816666667,approx
9,1.0,60.092554375,approx
10,1.0,60.977957708333335,approx
11,1.0,57.62034216666667,approx
12,1.0,58.20259320833333,approx
13,1.0,59.95318841666667,approx
14,1.0,52.71570941666667,approx
15,1.0,59.7868595,approx
16,1.0,58.549060583333336,approx
17,1.0,64.51243654166667,approx
18,1.0,60.161053083333336,approx
19,1.0,59.842171625,approx
20,1.0,59.804180583333334,approx
21,1.0,63.58445583333334,approx
22,1.0,61.19188116666667,approx
23,1.0,56.358687458333335,approx
24,1.0,58.311927,approx
25,1.0,58.724014125,approx
26,1.0,60.248506541666664,approx
27,1.0,61.05216675,approx
28,1.0,58.013203375,approx
29,1.0,59.77111295833333,approx
30,1.0,61.65509070833333,approx
31,2.0,59.021375541666664,approx
32,1.0,62.77924566666667,approx
33,1.0,62.06758516666667,approx
34,1.0,56.260481125,approx
35,1.0,57.97883933333333,approx
36,1.0,60.47516245833334,approx
37,1.0,63.1131885,approx
38,1.0,56.27463195833333,approx
39,1.0,58.14370004166667,approx
40,1.0,57.51692633333333,approx
41,1.0,61.149352666666665,approx
42,1.0,62.202736083333335,approx
43,1.0,59.155830125,approx
44,1.0,62.96044104166667,approx
45,1.0,56.41382420833333,approx
46,1.0,61.66875975,approx
47,1.0,56.70608383333333,approx
48,1.0,64.61510166666666,approx
49,1.0,61.381211666666665,approx
50,1.0,64.91931808333334,approx
51,1.0,60.886976708333336,approx
52,1.0,65.37709475,approx
53,1.0,63.087529583333335,approx
54,1.0,63.203430625,approx
55,1.0,56.66076904166667,approx
56,1.0,62.83503258333333,approx
57,1.0,59.38293408333333,approx
58,1.0,60.599171166666665,approx
59,2.0,63.379091125,approx
60,1.0,58.805821458333334,approx
61,1.0,64.294714625,approx
62,1.0,58.48701679166667,approx
63,1.0,59.397433791666664,approx
64,1.0,60.81561391666666,approx
65,1.0,58.834523833333336,approx
66,1.0,57.977781291666666,approx
67,1.0,59.058176708333335,approx
68,1.0,65.453837875,approx
69,1.0,61.00489708333333,approx
70,1.0,60.638781375,approx
71,1.0,59.75403754166667,approx
72,1.0,59.698422666666666,approx
73,1.0,59.32696308333333,approx
74,2.0,57.66328983333333,approx
75,1.0,63.83277845833334,approx
76,1.0,60.72251529166667,approx
77,1.0,60.17033191666667,approx
78,1.0,60.698356875,approx
79,1.0,60.904723,approx
80,1.0,57.80789995833333,approx
81,1.0,59.992904375,approx
82,1.0,61.54411266666666,approx
83,1.0,60.270463625,approx
84,1.0,64.46047866666666,approx
85,1.0,59.052349375,approx
86,1.0,59.16034308333333,approx
87,1.0,58.097538625,approx
88,1.0,58.528912416666664,approx
89,1.0,58.572451541666666,approx
90,1.0,61.039093916666666,approx
91,1.0,55.60619308333333,approx
92,1.0,59.128365,approx
93,2.0,62.77988154166667,approx
94,1.0,61.188423875,approx
95,1.0,57.61555741666667,approx
96,1.0,56.860106458333334,approx
97,1.0,58.32293391666666,approx
98,1.0,63.06250958333333,approx
99,1.0,59.82392725,approx
