Sample Number,Result,Time,Method
0,1.0,68.92091170833334,approx
1,1.0,72.34314845833333,approx
2,1.0,72.13495395833333,approx
3,1.0,69.77589983333333,approx
4,1.0,68.01649325,approx
5,1.0,70.35910908333334,approx
6,1.0,71.32846316666667,approx
7,1.0,73.34840545833333,approx
8,1.0,72.494214125,approx
9,1.0,71.902630875,approx
10,1.0,74.388626125,approx
11,1.0,69.62249325,approx
12,1.0,69.861234125,approx
13,1.0,69.69908754166667,approx
14,1.0,64.06295,approx
15,1.0,71.73134020833334,approx
16,1.0,71.05131979166667,approx
17,1.0,76.72998445833333,approx
18,1.0,73.00751695833333,approx
19,1.0,72.36649916666667,approx
20,1.0,71.603632,approx
21,1.0,76.268125375,approx
22,1.0,73.26462075,approx
23,1.0,67.99123979166667,approx
24,1.0,70.67225083333334,approx
25,1.0,70.99694066666666,approx
26,1.0,72.24798354166667,approx
27,2.0,72.99105175,approx
28,1.0,70.2907515,approx
29,2.0,72.00991329166666,approx
30,1.0,74.20802,approx
31,2.0,71.0081305,approx
32,1.0,75.89141258333333,approx
33,1.0,74.99985829166667,approx
34,1.0,67.13163695833333,approx
35,1.0,72.445740125,approx
36,1.0,72.55445670833333,approx
37,1.0,75.12921020833333,approx
38,1.0,68.83740020833334,approx
39,1.0,70.638633625,approx
40,1.0,69.853582625,approx
41,1.0,74.24163075,approx
42,1.0,74.6571455,approx
43,1.0,71.206520875,approx
44,1.0,75.779356125,approx
45,1.0,68.52350854166667,approx
46,1.0,73.98303704166666,approx
47,1.0,68.87037195833334,approx
48,1.0,76.58442229166667,approx
49,1.0,74.11812470833334,approx
50,1.0,77.61110429166666,approx
51,1.0,73.58813295833333,approx
52,1.0,77.570484125,approx
53,1.0,75.251679125,approx
54,1.0,75.26608220833333,approx
55,1.0,68.564658375,approx
56,1.0,75.15929245833334,approx
57,2.0,72.236987625,approx
58,1.0,73.22060779166667,approx
59,2.0,75.7747635,approx
60,1.0,71.3479945,approx
61,1.0,76.97029329166666,approx
62,1.0,71.12622008333334,approx
63,1.0,72.04666329166666,approx
64,1.0,73.36449241666666,approx
65,1.0,71.21106229166666,approx
66,1.0,70.35906379166667,approx
67,1.0,71.28207383333333,approx
68,1.0,78.348945625,approx
69,1.0,72.69200045833334,approx
70,1.0,74.03594979166667,approx
71,1.0,72.098247375,approx
72,1.0,71.77942191666666,approx
73,1.0,72.09584508333333,approx
74,2.0,70.12214254166666,approx
75,1.0,76.43767825,approx
76,1.0,73.31706429166667,approx
77,1.0,72.28584191666667,approx
78,1.0,73.05764970833333,approx
79,1.0,73.30232833333334,approx
80,1.0,69.50531583333333,approx
81,1.0,71.847857625,approx
82,1.0,73.795313375,approx
83,1.0,72.848921875,approx
84,1.0,77.76560104166667,approx
85,1.0,71.59528154166667,approx
86,1.0,71.77234945833334,approx
87,1.0,70.742897375,approx
88,1.0,70.79070575,approx
89,1.0,70.40628229166667,approx
90,1.0,73.802315125,approx
91,1.0,67.42032645833334,approx
92,1.0,70.916724375,approx
93,2.0,75.41158654166667,approx
94,1.0,73.81145791666667,approx
95,1.0,69.26048929166667,approx
96,1.0,69.373792875,approx
97,1.0,70.78331975,approx
98,1.0,75.789353125,approx
99,1.0,72.172892625,approx
