Sample Number,Result,Time,Method
0,2.0,5.441277375,relax
1,2.0,6.116914833333333,relax
2,2.0,7.595018375,relax
3,2.0,4.479642291666667,relax
4,2.0,4.566444458333334,relax
5,2.0,7.525218583333333,relax
6,2.0,8.330649416666667,relax
7,2.0,5.6254795416666665,relax
8,2.0,6.1931295,relax
9,2.0,5.601336875,relax
10,2.0,6.6464368333333335,relax
11,2.0,7.068774,relax
12,2.0,4.783150583333334,relax
13,2.0,6.075368958333334,relax
14,2.0,5.536131,relax
15,2.0,7.57728475,relax
16,2.0,12.421598375,relax
17,2.0,4.918931625,relax
18,2.0,8.889387625,relax
19,2.0,4.129854791666666,relax
20,2.0,6.3967802916666665,relax
21,2.0,7.076015458333333,relax
22,2.0,7.530164458333333,relax
23,2.0,4.294124541666666,relax
24,2.0,9.770787708333334,relax
25,2.0,6.0853875,relax
26,2.0,5.858158583333333,relax
27,2.0,6.792967125,relax
28,2.0,6.515441208333334,relax
29,2.0,6.477933833333333,relax
30,2.0,4.99814125,relax
31,2.0,6.477818916666667,relax
32,2.0,6.073166791666667,relax
33,2.0,6.277294291666666,relax
34,2.0,7.937713375,relax
35,2.0,7.436971541666667,relax
36,2.0,10.871627958333333,relax
37,2.0,6.176337583333333,relax
38,2.0,8.871323791666667,relax
39,2.0,4.446387416666667,relax
40,2.0,4.57899225,relax
41,2.0,5.5742095,relax
42,2.0,4.095949833333333,relax
43,2.0,14.571986375,relax
44,2.0,5.696545041666667,relax
45,2.0,7.532819333333333,relax
46,2.0,7.907367666666667,relax
47,2.0,6.376744416666667,relax
48,2.0,5.51870925,relax
49,2.0,7.154927833333334,relax
50,2.0,5.538233,relax
51,2.0,5.818931666666667,relax
52,2.0,6.9520362916666665,relax
53,2.0,8.214397166666666,relax
54,2.0,4.837161916666667,relax
55,2.0,5.241181041666667,relax
56,2.0,7.9476995,relax
57,2.0,6.677704708333334,relax
58,2.0,10.570292541666667,relax
59,2.0,7.4095924166666665,relax
60,2.0,8.278805041666667,relax
61,2.0,7.6388446666666665,relax
62,2.0,6.645840166666667,relax
63,2.0,4.9960962916666665,relax
64,2.0,5.9930156666666665,relax
65,2.0,6.611621041666667,relax
66,2.0,6.996126708333334,relax
67,2.0,4.074010208333333,relax
68,2.0,8.21786,relax
69,2.0,6.76136725,relax
70,2.0,6.253497583333333,relax
71,2.0,6.678620208333333,relax
72,2.0,10.084242625,relax
73,2.0,4.9620845,relax
74,2.0,6.226159541666667,relax
75,2.0,4.558991458333334,relax
76,2.0,5.6257982916666665,relax
77,2.0,8.121319166666666,relax
78,2.0,5.364455416666667,relax
79,2.0,5.281538875,relax
80,2.0,11.686022083333333,relax
81,2.0,7.692685666666667,relax
82,2.0,5.483535333333333,relax
83,2.0,6.693783833333334,relax
84,2.0,4.6255075,relax
85,2.0,5.217080458333333,relax
86,2.0,8.467475958333333,relax
87,2.0,37.25107975,relax
88,2.0,5.433255291666667,relax
89,2.0,5.17795725,relax
90,2.0,7.5620025,relax
91,2.0,6.693433083333334,relax
92,2.0,5.866217875,relax
93,2.0,6.026601083333333,relax
94,2.0,5.266269666666667,relax
95,2.0,4.5656934583333335,relax
96,2.0,9.415204541666666,relax
97,2.0,5.447394,relax
98,2.0,8.129252458333333,relax
99,2.0,6.4137229583333335,relax
100,2.0,16.544713416666667,relax
101,2.0,7.153561625,relax
102,2.0,9.478793833333333,relax
103,1.0,4.379687,relax
104,2.0,5.093203416666666,relax
105,2.0,5.164604333333333,relax
106,2.0,6.747450208333333,relax
107,2.0,6.58000875,relax
108,2.0,7.596488375,relax
109,2.0,7.273726291666667,relax
110,2.0,6.338109958333333,relax
111,2.0,5.392695916666667,relax
112,2.0,7.458291208333334,relax
113,2.0,6.607345375,relax
114,2.0,5.876245666666667,relax
115,2.0,6.5922366666666665,relax
116,2.0,7.729163916666667,relax
117,2.0,6.306839291666667,relax
118,2.0,8.980020083333333,relax
119,2.0,7.002793625,relax
120,2.0,6.601880666666666,relax
121,2.0,7.875151541666667,relax
122,2.0,5.731755041666666,relax
123,2.0,6.698952291666667,relax
124,2.0,6.272997791666667,relax
125,2.0,8.103612916666666,relax
126,2.0,6.64271125,relax
127,2.0,6.546895875,relax
128,2.0,6.65230125,relax
129,2.0,9.067706583333333,relax
130,2.0,8.433264333333334,relax
131,2.0,14.181984666666667,relax
132,2.0,7.795888333333333,relax
133,1.0,5.349935375,relax
134,2.0,6.996768958333333,relax
135,2.0,6.986028541666666,relax
136,2.0,6.703283416666666,relax
137,2.0,8.490786666666667,relax
138,2.0,4.618625125,relax
139,2.0,11.960923083333334,relax
140,2.0,5.390392666666667,relax
141,2.0,6.483259791666667,relax
142,2.0,4.789181,relax
143,2.0,4.601905125,relax
144,2.0,5.771009833333333,relax
145,2.0,4.645426458333334,relax
146,2.0,6.224894708333333,relax
147,2.0,6.90343225,relax
148,2.0,4.984521583333334,relax
149,2.0,6.89697275,relax
150,2.0,6.9457043333333335,relax
151,2.0,4.452174083333333,relax
152,2.0,4.303174208333333,relax
153,2.0,4.3159275,relax
154,2.0,6.996618833333334,relax
155,2.0,7.442708916666667,relax
156,2.0,5.7431984583333335,relax
157,2.0,8.858258666666666,relax
158,2.0,11.260852,relax
159,2.0,6.32093,relax
160,2.0,10.547877041666666,relax
161,2.0,4.567079416666667,relax
162,2.0,8.211800375,relax
163,2.0,4.471895708333333,relax
164,2.0,6.283331083333334,relax
165,2.0,6.5534285,relax
166,2.0,7.698575541666667,relax
167,2.0,7.021788791666666,relax
168,2.0,5.6743780416666665,relax
169,2.0,6.578158208333333,relax
170,2.0,7.780397583333333,relax
171,2.0,7.7985175,relax
172,2.0,7.540834958333333,relax
173,2.0,6.773047541666666,relax
174,2.0,6.473460666666667,relax
175,2.0,6.2006543333333335,relax
176,2.0,8.430492708333333,relax
177,2.0,11.120919791666667,relax
178,2.0,6.452626625,relax
179,2.0,4.78027975,relax
180,2.0,6.411312333333333,relax
181,2.0,6.390114125,relax
182,2.0,4.475287166666667,relax
183,2.0,6.97289375,relax
184,2.0,7.106437083333334,relax
185,2.0,6.82479775,relax
186,2.0,11.772570375,relax
187,2.0,8.287453708333333,relax
188,2.0,7.397666125,relax
189,2.0,7.989180291666667,relax
190,2.0,7.16969875,relax
191,2.0,8.811691958333334,relax
192,2.0,6.596576625,relax
193,2.0,7.094960583333333,relax
194,2.0,5.374650708333333,relax
195,2.0,4.935239291666667,relax
196,2.0,4.24883475,relax
197,2.0,7.043929666666667,relax
198,2.0,6.414843666666667,relax
199,2.0,7.881083666666667,relax
200,2.0,6.460490916666667,relax
201,2.0,4.377760833333333,relax
202,2.0,5.776718916666667,relax
203,2.0,5.0225294583333335,relax
204,2.0,5.4586155,relax
205,2.0,7.875813,relax
206,2.0,5.9761005,relax
207,2.0,6.4932705,relax
208,2.0,7.67239125,relax
209,2.0,12.049111666666667,relax
210,2.0,6.397863041666667,relax
211,2.0,6.94052,relax
212,2.0,8.977700958333333,relax
213,2.0,6.782240166666667,relax
214,2.0,5.793567166666667,relax
