Sample Number,Result,Time,Method
0,1.0,57.949220375,relax
1,1.0,62.325614,relax
2,1.0,66.23131758333334,relax
3,1.0,63.06248945833333,relax
4,1.0,59.63573004166667,relax
5,1.0,60.24337795833333,relax
6,1.0,62.869677125,relax
7,1.0,60.805804125,relax
8,1.0,61.20524629166667,relax
9,1.0,56.055632458333335,relax
10,1.0,63.35755391666667,relax
11,1.0,63.97598375,relax
12,1.0,62.87811491666667,relax
13,1.0,60.89202054166667,relax
14,1.0,59.56389475,relax
15,1.0,64.7868365,relax
16,1.0,66.57702145833333,relax
17,1.0,67.61917608333333,relax
18,1.0,61.774918166666666,relax
19,1.0,59.81334366666667,relax
20,1.0,61.820473125,relax
21,1.0,62.54517570833333,relax
22,1.0,58.97087795833333,relax
23,1.0,63.793606,relax
24,1.0,63.728725708333336,relax
25,1.0,61.174721166666664,relax
26,1.0,60.52930825,relax
27,1.0,62.84177679166667,relax
28,1.0,65.09952416666667,relax
29,1.0,63.69578666666666,relax
30,1.0,58.86027704166667,relax
31,1.0,62.592523625,relax
32,1.0,57.49276025,relax
33,1.0,64.07227054166667,relax
34,1.0,58.487012541666665,relax
35,1.0,61.27759079166667,relax
36,1.0,62.65477370833333,relax
37,1.0,59.144962666666665,relax
38,1.0,59.71470170833334,relax
39,1.0,58.30766033333333,relax
40,1.0,63.73090454166667,relax
41,1.0,64.42122133333334,relax
42,1.0,60.05256620833333,relax
43,1.0,58.0866105,relax
44,1.0,67.988916125,relax
45,1.0,56.1040015,relax
46,1.0,61.99007316666667,relax
47,1.0,64.85701645833333,relax
48,1.0,56.33700275,relax
49,1.0,59.75815083333333,relax
50,1.0,63.3096095,relax
51,1.0,62.313857041666665,relax
52,1.0,63.20862679166667,relax
53,1.0,57.35358358333333,relax
54,1.0,65.03299808333334,relax
55,1.0,62.612757583333334,relax
56,1.0,61.59179391666667,relax
57,1.0,61.75693879166667,relax
58,1.0,61.58618608333333,relax
59,1.0,58.538652625,relax
60,1.0,64.89081379166667,relax
61,1.0,66.49061533333334,relax
62,1.0,63.495691083333334,relax
63,1.0,67.42528079166667,relax
64,1.0,59.237315708333334,relax
65,1.0,63.15850925,relax
66,1.0,59.69533495833333,relax
67,1.0,62.120625,relax
68,1.0,62.560656333333334,relax
69,1.0,60.07762616666667,relax
70,1.0,59.2546795,relax
71,1.0,67.94013370833333,relax
72,1.0,62.28132158333333,relax
73,1.0,63.21660075,relax
74,1.0,63.669272625,relax
75,1.0,66.51169729166666,relax
76,1.0,62.308455583333334,relax
77,1.0,63.64582541666667,relax
78,1.0,59.006379708333334,relax
79,1.0,64.29392245833333,relax
80,1.0,61.72769425,relax
81,1.0,60.5880725,relax
82,1.0,63.25260433333333,relax
83,1.0,58.49342433333333,relax
84,1.0,61.998803583333334,relax
85,1.0,59.15232,relax
86,1.0,64.2212585,relax
87,1.0,62.81847775,relax
88,1.0,64.60442858333333,relax
89,1.0,60.14229325,relax
90,1.0,59.07031970833334,relax
91,1.0,61.531860375,relax
92,1.0,62.617784291666666,relax
93,1.0,64.22523191666667,relax
94,1.0,62.31359275,relax
95,1.0,61.38175141666667,relax
96,1.0,70.09529383333333,relax
97,1.0,59.07828925,relax
98,1.0,59.28795279166667,relax
99,1.0,66.41897991666667,relax
