Sample Number,Result,Time,Method
0,1.0,22.350455208333333,relax
1,1.0,19.0335425,relax
2,1.0,19.9682685,relax
3,1.0,19.309606166666665,relax
4,1.0,19.486166458333333,relax
5,1.0,19.428462791666668,relax
6,1.0,19.817220958333333,relax
7,1.0,20.612628083333334,relax
8,1.0,20.358570333333333,relax
9,2.0,18.944650125,relax
10,1.0,19.535011125,relax
11,1.0,20.164489541666665,relax
12,1.0,19.377582208333333,relax
13,1.0,19.649985583333333,relax
14,1.0,21.010443791666667,relax
15,1.0,21.032403333333335,relax
16,1.0,19.464245125,relax
17,2.0,19.217100666666667,relax
18,1.0,21.153949416666666,relax
19,1.0,19.682601208333335,relax
20,1.0,19.954850541666666,relax
21,1.0,20.35715095833333,relax
22,1.0,20.403589625,relax
23,1.0,21.985389416666667,relax
24,1.0,21.058350416666666,relax
25,1.0,19.90714275,relax
26,1.0,20.653010708333333,relax
27,2.0,19.821238875,relax
28,1.0,20.337094625,relax
29,1.0,19.978209291666666,relax
30,1.0,19.801800666666665,relax
31,1.0,21.194268791666666,relax
32,1.0,21.235929958333333,relax
33,1.0,19.739304333333333,relax
34,1.0,21.91824525,relax
35,1.0,19.744872208333334,relax
36,1.0,22.951231708333335,relax
37,1.0,20.00102275,relax
38,1.0,19.70014075,relax
39,1.0,19.472721708333335,relax
40,1.0,19.714223333333333,relax
41,1.0,20.405884583333332,relax
42,1.0,19.472318,relax
43,1.0,25.320964875,relax
44,1.0,19.318538833333335,relax
45,2.0,20.256231583333335,relax
46,1.0,21.63988225,relax
47,1.0,20.570544083333335,relax
48,1.0,20.917509333333335,relax
49,1.0,19.671362333333335,relax
50,1.0,19.631814708333334,relax
51,1.0,19.332766416666665,relax
52,1.0,20.72942525,relax
53,1.0,19.861367541666667,relax
54,1.0,20.593367208333333,relax
55,1.0,21.099983958333333,relax
56,1.0,20.1716335,relax
57,1.0,19.63214825,relax
58,1.0,22.58446916666667,relax
59,1.0,19.826055625,relax
60,1.0,20.761947083333332,relax
61,1.0,21.544124375,relax
62,1.0,20.62697475,relax
63,2.0,20.56094625,relax
64,1.0,20.808244458333334,relax
65,1.0,19.776401041666666,relax
66,2.0,20.78129975,relax
67,1.0,19.107756583333334,relax
68,1.0,19.106322791666667,relax
69,1.0,20.991046583333333,relax
70,1.0,19.499363708333334,relax
71,1.0,20.4375735,relax
72,1.0,20.437472,relax
73,2.0,19.813849916666666,relax
74,1.0,19.57172975,relax
75,2.0,20.340952208333334,relax
76,1.0,19.331821541666667,relax
77,1.0,22.102602583333333,relax
78,1.0,19.452670041666668,relax
79,1.0,19.437291791666667,relax
80,1.0,21.861135541666666,relax
81,1.0,21.948386875,relax
82,1.0,19.139548125,relax
83,1.0,21.114196333333332,relax
84,1.0,19.551673083333334,relax
85,1.0,21.4255885,relax
86,1.0,20.829817583333334,relax
87,1.0,21.67430591666667,relax
88,1.0,20.156265458333333,relax
89,1.0,21.124583708333333,relax
90,1.0,18.9121395,relax
91,1.0,20.619787791666667,relax
92,1.0,20.486503666666668,relax
93,1.0,21.711293958333332,relax
94,1.0,19.381808291666665,relax
95,1.0,20.360634958333332,relax
96,1.0,26.127280041666666,relax
97,1.0,20.95473258333333,relax
98,1.0,19.209662958333332,relax
99,1.0,20.94665566666667,relax
100,2.0,20.979586541666666,relax
101,1.0,20.278703625,relax
102,1.0,19.921458375,relax
103,1.0,20.412116291666667,relax
104,1.0,19.768075041666666,relax
105,2.0,20.235712333333332,relax
106,1.0,19.957151625,relax
107,1.0,21.260397083333334,relax
108,1.0,19.548830416666668,relax
109,1.0,21.773475291666667,relax
110,1.0,20.026069416666665,relax
111,1.0,21.291717,relax
112,1.0,20.710641791666667,relax
113,1.0,20.15478125,relax
114,1.0,20.680108333333333,relax
115,1.0,20.843968625,relax
116,1.0,20.897828083333334,relax
117,1.0,19.771077166666668,relax
118,1.0,20.693666125,relax
119,1.0,21.464909666666667,relax
120,2.0,19.690103958333335,relax
121,1.0,20.40511379166667,relax
122,2.0,19.82894075,relax
123,1.0,20.83859325,relax
124,1.0,19.504407458333333,relax
125,1.0,23.161288375,relax
126,1.0,21.160962083333335,relax
127,1.0,19.92954675,relax
128,1.0,22.243369875,relax
129,1.0,22.931040291666665,relax
130,1.0,20.23281075,relax
131,1.0,20.879464375,relax
132,1.0,19.801027041666668,relax
133,1.0,20.87100675,relax
134,1.0,19.91307541666667,relax
135,1.0,21.13820725,relax
136,1.0,21.13777925,relax
137,1.0,21.063432583333334,relax
138,2.0,19.902391541666667,relax
