Sample Number,Result,Time,Method
0,1.0,2.979475125,approx
1,2.0,1.3172635833333333,approx
2,2.0,1.21559625,approx
3,1.0,1.482129625,approx
4,1.0,1.2244027083333333,approx
5,1.0,1.258110875,approx
6,1.0,1.1123533333333333,approx
7,2.0,1.0769042083333333,approx
8,2.0,1.5675476666666666,approx
9,2.0,1.2714345416666666,approx
10,2.0,1.4684409166666668,approx
11,1.0,1.142718125,approx
12,1.0,1.3186044166666666,approx
13,1.0,1.5273717083333334,approx
14,1.0,1.1674746666666667,approx
15,1.0,1.2071268333333334,approx
16,2.0,1.1289328333333333,approx
17,1.0,1.184681,approx
18,1.0,1.419223,approx
19,1.0,1.5103060833333333,approx
20,1.0,1.1358967083333333,approx
21,1.0,0.8701521666666666,approx
22,2.0,1.5497239166666668,approx
23,1.0,0.938059375,approx
24,2.0,1.339852,approx
25,2.0,1.2003475416666667,approx
26,1.0,0.8182500833333334,approx
27,1.0,1.2758075,approx
28,1.0,1.1375415416666668,approx
29,1.0,1.436177375,approx
30,1.0,1.23080425,approx
31,1.0,1.3007777916666667,approx
32,1.0,1.2504728333333333,approx
33,1.0,0.7778912083333334,approx
34,1.0,1.11889275,approx
35,1.0,1.0851842083333334,approx
36,2.0,1.076774125,approx
37,1.0,1.0867418333333334,approx
38,1.0,1.3197542083333333,approx
39,1.0,1.1827846666666666,approx
40,1.0,0.8399278333333333,approx
41,2.0,1.2436495833333334,approx
42,1.0,1.1330423333333333,approx
43,1.0,1.1620701666666666,approx
44,2.0,1.2491375833333334,approx
45,2.0,1.1621954166666666,approx
46,2.0,1.3773973333333334,approx
47,1.0,0.979112375,approx
48,1.0,0.946923,approx
49,1.0,1.2866627916666666,approx
50,1.0,1.2527299166666668,approx
51,1.0,1.1704390416666666,approx
52,1.0,1.247713125,approx
53,1.0,1.3457192916666667,approx
54,1.0,1.2638689166666666,approx
55,1.0,0.9635912916666667,approx
56,1.0,1.2446727916666667,approx
57,1.0,1.0929255,approx
58,1.0,1.1563553333333334,approx
59,1.0,1.0788401666666667,approx
60,1.0,1.2569484583333332,approx
61,1.0,1.0592510416666667,approx
62,2.0,1.0866635,approx
63,1.0,0.651828,approx
64,1.0,1.2838752916666667,approx
65,1.0,1.2147935833333334,approx
66,2.0,1.2048247083333334,approx
67,1.0,1.1871019583333333,approx
68,1.0,1.0617165416666667,approx
69,1.0,1.224463375,approx
70,2.0,1.377141375,approx
71,1.0,1.2802089166666666,approx
72,1.0,1.0559597916666668,approx
73,1.0,1.2258630833333333,approx
74,1.0,1.297970875,approx
75,1.0,1.3064385416666666,approx
76,1.0,1.1273398333333333,approx
77,1.0,0.9624114166666666,approx
78,2.0,1.3797045416666667,approx
79,1.0,1.0256548333333333,approx
80,2.0,1.4457055,approx
81,2.0,1.4516880416666667,approx
82,1.0,1.1581465416666668,approx
83,1.0,1.3341769166666666,approx
84,1.0,1.2830994166666667,approx
85,2.0,1.0697672916666667,approx
86,1.0,1.2067509166666666,approx
87,1.0,1.0172184166666667,approx
88,1.0,1.4836255833333334,approx
89,1.0,1.2258655833333334,approx
90,2.0,1.236634125,approx
91,2.0,1.3008137916666667,approx
92,1.0,1.0422960416666667,approx
93,2.0,1.2079110416666667,approx
94,1.0,1.2442203333333333,approx
95,1.0,1.0240162083333333,approx
96,1.0,1.0551063333333333,approx
97,2.0,1.4755593333333332,approx
98,1.0,1.1755716666666667,approx
99,2.0,1.580829,approx
