Sample Number,Result,Time,Method
0,1.0,38.27759654166667,approx
1,1.0,42.645011,approx
2,1.0,45.377935208333334,approx
3,1.0,41.712287833333335,approx
4,1.0,39.783209666666664,approx
5,1.0,40.12342325,approx
6,1.0,42.302211291666666,approx
7,1.0,41.47300441666667,approx
8,1.0,42.63578916666667,approx
9,1.0,36.797663916666664,approx
10,1.0,42.849874,approx
11,1.0,39.46294758333333,approx
12,1.0,39.49392025,approx
13,1.0,36.242354666666664,approx
14,1.0,39.591575,approx
15,1.0,43.79723533333333,approx
16,1.0,45.61076429166667,approx
17,1.0,45.39101645833333,approx
18,1.0,42.358545875,approx
19,1.0,39.667391333333335,approx
20,1.0,41.038341,approx
21,1.0,42.7678375,approx
22,1.0,39.68445141666667,approx
23,1.0,44.37486466666667,approx
24,1.0,38.824667875,approx
25,1.0,37.39395995833333,approx
26,1.0,35.99181695833333,approx
27,1.0,42.03279295833333,approx
28,1.0,43.493591583333334,approx
29,1.0,44.05864729166667,approx
30,1.0,39.48882770833333,approx
31,1.0,41.848185875,approx
32,1.0,38.36983704166666,approx
33,2.0,43.66311220833333,approx
34,1.0,39.72430408333334,approx
35,1.0,40.846890583333334,approx
36,1.0,43.27884933333333,approx
37,1.0,39.654476833333334,approx
38,1.0,39.711323,approx
39,1.0,38.98063775,approx
40,1.0,44.051468375,approx
41,1.0,43.63545325,approx
42,1.0,40.013704375,approx
43,1.0,39.136614083333335,approx
44,1.0,46.004648,approx
45,1.0,38.205033666666665,approx
46,1.0,39.90568591666667,approx
47,1.0,43.82975575,approx
48,1.0,36.89711441666667,approx
49,1.0,39.129326791666664,approx
50,1.0,42.71282375,approx
51,1.0,42.32128358333333,approx
52,1.0,42.54544683333334,approx
53,1.0,38.38748758333333,approx
54,2.0,44.231309958333334,approx
55,1.0,42.377023,approx
56,1.0,41.002846,approx
57,1.0,41.56162904166667,approx
58,1.0,41.89219608333333,approx
59,1.0,38.62965475,approx
60,1.0,43.18416775,approx
61,1.0,41.452722458333334,approx
62,1.0,38.739634833333334,approx
63,1.0,41.67145120833333,approx
64,1.0,36.70364108333333,approx
65,1.0,41.720302375,approx
66,1.0,38.05759545833333,approx
67,1.0,41.688623,approx
68,1.0,41.66547533333333,approx
69,1.0,40.574652875,approx
70,1.0,38.26505054166667,approx
71,1.0,46.33615808333333,approx
72,1.0,40.44459641666667,approx
73,1.0,42.021202125,approx
74,1.0,41.8860315,approx
75,1.0,43.10168916666667,approx
76,2.0,41.704345208333336,approx
77,1.0,42.635836375,approx
78,1.0,38.801229666666664,approx
79,1.0,42.936882041666664,approx
80,1.0,37.6948115,approx
81,1.0,37.124186333333334,approx
82,1.0,39.05618079166667,approx
83,1.0,35.41826425,approx
84,1.0,38.090453958333335,approx
85,1.0,35.292060291666665,approx
86,1.0,41.4654625,approx
87,1.0,42.10548895833333,approx
88,1.0,42.777752791666664,approx
89,1.0,40.03235179166666,approx
90,1.0,39.02425733333333,approx
91,1.0,41.44587775,approx
92,2.0,41.8175735,approx
93,1.0,43.964285125,approx
94,1.0,42.302401125,approx
95,1.0,40.59219383333333,approx
96,1.0,46.28620741666667,approx
97,2.0,39.4781785,approx
98,1.0,39.089322625,approx
99,2.0,44.745649375,approx
