Sample Number,Result,Time,Method
0,1.0,108.31976195833333,approx
1,1.0,117.42059025,approx
2,1.0,123.97473683333334,approx
3,1.0,115.92470066666667,approx
4,1.0,111.007714,approx
5,1.0,113.20450445833333,approx
6,1.0,117.61574408333334,approx
7,1.0,111.08988775,approx
8,1.0,112.54701808333333,approx
9,1.0,102.961285375,approx
10,1.0,115.53293125,approx
11,1.0,118.97367704166666,approx
12,1.0,117.829522125,approx
13,1.0,111.22915558333334,approx
14,1.0,108.50440895833333,approx
15,1.0,117.74200033333334,approx
16,1.0,122.04359754166667,approx
17,1.0,122.91838808333334,approx
18,1.0,114.281285,approx
19,1.0,110.87706920833334,approx
20,1.0,113.44221583333334,approx
21,1.0,114.72551716666666,approx
22,1.0,108.28998154166666,approx
23,1.0,116.85820566666666,approx
24,1.0,116.252011625,approx
25,1.0,112.4028995,approx
26,1.0,110.571142625,approx
27,1.0,114.00944629166666,approx
28,2.0,117.32475125,approx
29,1.0,119.067668125,approx
30,1.0,108.41366283333333,approx
31,1.0,114.633083125,approx
32,1.0,106.403680875,approx
33,1.0,117.510424,approx
34,1.0,107.81965258333334,approx
35,1.0,113.114481875,approx
36,1.0,116.25689558333333,approx
37,1.0,108.871165875,approx
38,1.0,111.18905229166667,approx
39,1.0,109.172791125,approx
40,1.0,117.384463375,approx
41,1.0,118.75795629166667,approx
42,1.0,111.15731716666667,approx
43,1.0,107.7983405,approx
44,1.0,123.17341316666666,approx
45,1.0,104.118359875,approx
46,1.0,111.22822404166666,approx
47,1.0,118.431077,approx
48,1.0,103.154106875,approx
49,1.0,112.769827875,approx
50,1.0,106.38933404166667,approx
51,1.0,116.00113166666667,approx
52,1.0,118.33728966666666,approx
53,1.0,105.44233641666666,approx
54,2.0,120.89080458333333,approx
55,1.0,117.06925158333334,approx
56,1.0,114.629808625,approx
57,1.0,115.103161,approx
58,1.0,115.62988854166667,approx
59,1.0,108.15838666666667,approx
60,1.0,116.83417445833334,approx
61,1.0,120.49631616666667,approx
62,1.0,115.82392345833334,approx
63,1.0,124.75944583333333,approx
64,1.0,110.69353,approx
65,1.0,116.94370020833334,approx
66,1.0,108.79692725,approx
67,1.0,116.471008625,approx
68,1.0,114.62340625,approx
69,1.0,111.77113895833334,approx
70,1.0,109.830785875,approx
71,1.0,123.19351104166667,approx
72,1.0,103.19814345833333,approx
73,1.0,113.51087470833333,approx
74,1.0,114.76043970833334,approx
75,1.0,120.5435105,approx
76,2.0,114.77900816666667,approx
77,1.0,118.736340125,approx
78,1.0,109.08139629166666,approx
79,1.0,119.08879083333333,approx
80,1.0,115.34471033333334,approx
81,1.0,113.86048116666667,approx
82,1.0,108.14073508333334,approx
83,1.0,100.51733375,approx
84,1.0,110.26139891666666,approx
85,1.0,109.60110066666667,approx
86,1.0,115.323578,approx
87,1.0,114.25316741666667,approx
88,1.0,116.14316883333333,approx
89,1.0,110.39422945833333,approx
90,1.0,109.22771495833334,approx
91,1.0,114.9029645,approx
92,1.0,114.965284125,approx
93,2.0,118.08458929166666,approx
94,1.0,115.30269566666666,approx
95,1.0,113.265055375,approx
96,1.0,124.740171,approx
97,1.0,111.22962254166667,approx
98,1.0,111.11733783333334,approx
99,1.0,120.52559758333334,approx
