Sample Number,Result,Time,Method
0,1.0,104.187649,approx
1,1.0,113.56867058333333,approx
2,1.0,120.81512170833334,approx
3,1.0,113.44278908333334,approx
4,1.0,108.64777920833333,approx
5,1.0,109.89646379166666,approx
6,1.0,116.73009141666667,approx
7,1.0,109.23996741666667,approx
8,1.0,109.81461666666667,approx
9,1.0,99.17892908333333,approx
10,1.0,113.37996375,approx
11,1.0,115.76611270833334,approx
12,1.0,115.8469325,approx
13,1.0,108.25335866666667,approx
14,1.0,106.39595908333334,approx
15,1.0,115.32274720833334,approx
16,1.0,121.51799825,approx
17,1.0,122.15576541666667,approx
18,1.0,111.50315279166666,approx
19,1.0,107.22213908333333,approx
20,1.0,112.184685625,approx
21,1.0,113.52483241666667,approx
22,1.0,105.58182845833333,approx
23,1.0,114.14813733333334,approx
24,1.0,113.69226779166667,approx
25,1.0,110.49479104166667,approx
26,1.0,109.96569329166667,approx
27,1.0,111.74658454166666,approx
28,1.0,115.31832658333333,approx
29,1.0,114.82487829166666,approx
30,1.0,105.512887,approx
31,1.0,111.39424408333333,approx
32,1.0,103.63845595833334,approx
33,1.0,117.58211929166667,approx
34,1.0,103.97032845833333,approx
35,1.0,108.24058775,approx
36,1.0,113.452142,approx
37,1.0,105.657475375,approx
38,1.0,107.48552825,approx
39,1.0,104.43416425,approx
40,1.0,114.03634425,approx
41,1.0,117.61794258333333,approx
42,1.0,109.731442875,approx
43,1.0,105.05788191666667,approx
44,1.0,121.37168770833334,approx
45,1.0,100.0928545,approx
46,1.0,108.35321679166667,approx
47,1.0,117.01500795833333,approx
48,1.0,100.720680375,approx
49,1.0,108.511729125,approx
50,1.0,105.133242875,approx
51,1.0,113.65791291666666,approx
52,1.0,115.62600433333333,approx
53,1.0,102.539894375,approx
54,1.0,118.16807479166667,approx
55,1.0,114.91104945833334,approx
56,1.0,112.241311125,approx
57,1.0,111.62695683333334,approx
58,1.0,111.32407816666667,approx
59,1.0,105.01839395833333,approx
60,1.0,118.25938904166667,approx
61,1.0,119.90018933333333,approx
62,1.0,113.76903016666667,approx
63,1.0,123.297346125,approx
64,1.0,105.860294875,approx
65,1.0,113.66561120833333,approx
66,1.0,106.898475125,approx
67,1.0,113.60157579166666,approx
68,1.0,113.31541170833333,approx
69,1.0,109.53823625,approx
70,1.0,104.96235358333334,approx
71,1.0,123.201524125,approx
72,1.0,100.16290591666667,approx
73,1.0,114.32789154166667,approx
74,1.0,113.354950375,approx
75,1.0,118.122489125,approx
76,1.0,109.94893841666666,approx
77,1.0,116.57282866666667,approx
78,1.0,107.615852125,approx
79,1.0,116.29398045833334,approx
80,1.0,112.693050125,approx
81,1.0,110.54228604166667,approx
82,1.0,113.67580941666667,approx
83,1.0,98.84289516666666,approx
84,1.0,103.48997079166666,approx
85,1.0,105.71931058333334,approx
86,1.0,113.42300020833333,approx
87,1.0,111.13331466666666,approx
88,1.0,113.646857625,approx
89,1.0,106.80322891666667,approx
90,1.0,105.940828625,approx
91,1.0,110.402623375,approx
92,1.0,112.33981958333334,approx
93,1.0,115.5590395,approx
94,1.0,111.959255,approx
95,1.0,112.51684879166666,approx
96,1.0,123.7253855,approx
97,1.0,106.01726033333334,approx
98,1.0,106.52518091666667,approx
99,1.0,119.80417191666666,approx
