Sample Number,Result,Time,Method
0,2.0,0.50081525,relax
1,2.0,0.43399716666666666,relax
2,1.0,0.36810745833333336,relax
3,2.0,0.357844,relax
4,2.0,0.3451628333333333,relax
5,1.0,0.3813659166666667,relax
6,1.0,0.3589994166666667,relax
7,1.0,0.318730625,relax
8,2.0,0.331106,relax
9,2.0,0.34201116666666664,relax
10,2.0,0.339484125,relax
11,2.0,0.32580933333333334,relax
12,1.0,0.32312720833333336,relax
13,1.0,0.31987133333333334,relax
14,2.0,0.33061945833333334,relax
15,1.0,0.32039433333333334,relax
16,1.0,0.39538904166666666,relax
17,2.0,0.3422430416666667,relax
18,2.0,0.3279301666666667,relax
19,2.0,0.34445020833333334,relax
20,1.0,0.31732425,relax
21,1.0,0.324580375,relax
22,2.0,0.35485645833333335,relax
23,1.0,0.32841825,relax
24,2.0,0.3333284166666667,relax
25,2.0,0.343662875,relax
26,2.0,0.325988,relax
27,2.0,0.332672125,relax
28,1.0,0.3429645416666667,relax
29,2.0,0.32729566666666665,relax
30,2.0,0.3155394166666667,relax
31,1.0,0.30902558333333335,relax
32,2.0,0.31366275,relax
33,1.0,0.3884697916666667,relax
34,1.0,0.3396314166666667,relax
35,2.0,0.31817375,relax
36,1.0,0.32078033333333333,relax
37,1.0,0.31970308333333336,relax
38,2.0,0.32337875,relax
39,2.0,0.3534460833333333,relax
40,1.0,0.3130672916666667,relax
41,2.0,0.323625625,relax
42,2.0,0.318435625,relax
43,2.0,0.322897,relax
44,2.0,0.3195104166666667,relax
45,2.0,0.314890375,relax
46,2.0,0.325434625,relax
47,2.0,0.322287875,relax
48,1.0,0.31323029166666666,relax
49,2.0,0.31588116666666666,relax
50,1.0,0.31362491666666664,relax
51,1.0,0.3228564583333333,relax
52,1.0,0.32126283333333333,relax
53,1.0,0.316883625,relax
54,2.0,0.32364516666666665,relax
55,1.0,0.314458875,relax
56,2.0,0.31616520833333334,relax
57,2.0,0.3158432916666667,relax
58,2.0,0.34953683333333335,relax
59,2.0,0.3232967916666667,relax
60,1.0,0.34065875,relax
61,2.0,0.3205745,relax
62,1.0,0.31299554166666665,relax
63,1.0,0.315616625,relax
64,2.0,0.32115841666666667,relax
65,2.0,0.3267970416666667,relax
66,1.0,0.3285803333333333,relax
67,2.0,0.3202895416666667,relax
68,2.0,0.320957875,relax
69,2.0,0.3138060833333333,relax
70,2.0,0.3380072083333333,relax
71,2.0,0.326502875,relax
72,2.0,0.40539745833333335,relax
73,1.0,0.3145565416666667,relax
74,2.0,0.32446020833333333,relax
75,1.0,0.31611579166666665,relax
76,2.0,0.321853375,relax
77,1.0,0.318644,relax
78,2.0,0.32937558333333333,relax
79,2.0,0.3247085416666667,relax
80,2.0,0.329078625,relax
81,2.0,0.33852525,relax
82,1.0,0.3371079166666667,relax
83,2.0,0.3229956666666667,relax
84,2.0,0.31917541666666666,relax
85,2.0,0.32007104166666667,relax
86,1.0,0.31689266666666666,relax
87,2.0,0.35660033333333335,relax
88,2.0,0.3135364583333333,relax
89,1.0,0.3166347916666667,relax
90,2.0,0.3218599166666667,relax
91,2.0,0.31675079166666664,relax
92,1.0,0.31436695833333334,relax
93,2.0,0.318294375,relax
94,2.0,0.3188645,relax
95,1.0,0.323026625,relax
96,1.0,0.3129002083333333,relax
97,1.0,0.32051525,relax
98,2.0,0.327221,relax
99,2.0,0.32655870833333334,relax
