Sample Number,Result,Time,Method
0,1.0,10.551060375,relax
1,1.0,11.116281541666666,relax
2,1.0,11.668005125,relax
3,1.0,10.618835208333333,relax
4,1.0,11.331784166666667,relax
5,1.0,10.48909375,relax
6,1.0,10.540963125,relax
7,1.0,10.85698225,relax
8,1.0,10.647062791666666,relax
9,1.0,10.488781916666667,relax
10,1.0,10.439510416666666,relax
11,1.0,10.444601166666667,relax
12,1.0,10.286463791666666,relax
13,1.0,10.925918458333333,relax
14,1.0,9.471982875,relax
15,1.0,10.292002,relax
16,0.0,0.13647666666666666,counterexample
17,0.0,0.15106704166666668,counterexample
18,1.0,10.160081541666667,relax
19,1.0,9.531011583333333,relax
20,1.0,10.114404541666667,relax
21,1.0,9.688524875,relax
22,1.0,10.497010583333333,relax
23,1.0,10.852069625,relax
24,1.0,10.449038583333333,relax
25,1.0,11.632526208333333,relax
26,1.0,10.103976958333334,relax
27,1.0,9.926753666666666,relax
28,1.0,10.262940083333334,relax
29,1.0,10.261514083333333,relax
30,0.0,0.15703345833333332,counterexample
31,1.0,10.599491041666667,relax
32,1.0,10.330233583333333,relax
33,1.0,10.071096291666667,relax
34,1.0,10.063215083333333,relax
35,1.0,10.960393,relax
36,1.0,11.540781541666666,relax
37,1.0,10.70074175,relax
38,1.0,10.972935583333333,relax
39,0.0,0.15785283333333333,counterexample
40,1.0,10.739247166666667,relax
41,1.0,10.501933958333334,relax
42,1.0,11.131447458333334,relax
43,1.0,10.17596675,relax
44,1.0,10.215991291666667,relax
45,1.0,10.2350105,relax
46,2.0,27.85290875,approx
47,1.0,10.586696416666667,relax
48,1.0,10.838999625,relax
49,0.0,0.15006675,counterexample
50,1.0,10.859716875,relax
51,1.0,10.597237083333333,relax
52,1.0,10.655084833333333,relax
53,1.0,10.943692541666667,relax
54,1.0,10.133135708333333,relax
55,1.0,10.080142625,relax
56,1.0,10.439397166666666,relax
57,1.0,12.547146625,relax
58,2.0,38.456657625,approx
59,1.0,10.815758833333334,relax
60,2.0,31.556227166666666,approx
61,1.0,12.061978458333334,relax
62,1.0,11.753646833333333,relax
63,1.0,12.863416125,relax
64,1.0,10.958382125,relax
65,1.0,11.922665041666667,relax
66,1.0,10.613920541666667,relax
67,1.0,11.09464125,relax
68,1.0,11.629857416666667,relax
69,1.0,10.535772041666666,relax
70,0.0,0.154607125,counterexample
71,1.0,10.070710791666666,relax
72,0.0,0.15804108333333333,counterexample
73,1.0,11.927923,relax
74,0.0,0.15492841666666668,counterexample
75,1.0,10.164735083333333,relax
76,1.0,10.053744333333333,relax
77,1.0,10.167821666666667,relax
78,1.0,10.812637833333334,relax
79,1.0,11.919770375,relax
80,1.0,11.103433083333334,relax
81,1.0,10.353726458333334,relax
82,1.0,10.535634,relax
83,1.0,10.124146833333333,relax
84,1.0,11.117304208333334,relax
85,1.0,10.94615125,relax
86,1.0,10.98716225,relax
87,1.0,12.463864,relax
88,1.0,11.393980916666667,relax
89,1.0,11.030175833333333,relax
90,1.0,10.469626625,relax
91,1.0,12.119762916666666,relax
92,1.0,11.6546445,relax
93,0.0,0.15493904166666667,counterexample
94,1.0,11.451929083333333,relax
95,1.0,11.431373166666667,relax
96,1.0,10.789652,relax
97,1.0,11.611842708333333,relax
98,1.0,11.712863166666667,relax
99,1.0,10.9302725,relax
