Sample Number,Result,Time,Method
0,1.0,180.994162375,approx
1,1.0,136.04124141666668,approx
2,1.0,148.34021870833334,approx
3,1.0,164.43819870833335,approx
4,1.0,258.70596375,approx
5,1.0,181.68921791666668,approx
6,1.0,135.0453805,approx
7,1.0,140.60024275,approx
8,1.0,166.09177370833333,approx
9,1.0,122.40393320833333,approx
10,1.0,143.354875625,approx
11,1.0,152.576865875,approx
12,1.0,284.13238133333334,approx
13,1.0,155.458790625,approx
14,1.0,169.10906025,approx
15,1.0,142.74440525,approx
16,1.0,158.29971408333333,approx
17,2.0,282.427752375,approx
18,1.0,130.11081866666666,approx
19,1.0,295.78762141666664,approx
20,1.0,150.51055020833334,approx
21,1.0,149.41173579166667,approx
22,2.0,269.85829583333333,approx
23,1.0,583.2199441666667,approx
24,1.0,161.22751625,approx
25,1.0,190.493277625,approx
26,1.0,183.46274479166667,approx
27,1.0,217.20041504166667,approx
28,1.0,225.09459041666668,approx
29,1.0,124.98824766666667,approx
30,1.0,208.00630266666667,approx
31,1.0,157.940392,approx
32,1.0,161.04814620833332,approx
33,1.0,239.34142941666667,approx
34,1.0,186.91309066666668,approx
35,1.0,140.39796354166666,approx
36,1.0,133.01099254166667,approx
37,1.0,205.70590058333335,approx
38,1.0,151.87434766666667,approx
39,1.0,164.47376833333334,approx
40,1.0,266.86206708333333,approx
41,1.0,290.92537704166665,approx
42,1.0,221.89929433333333,approx
43,1.0,275.1719444583333,approx
44,1.0,250.78454525,approx
45,1.0,177.671404625,approx
46,1.0,164.10628170833334,approx
47,1.0,144.62774533333334,approx
48,1.0,237.83751625,approx
49,1.0,146.61164354166667,approx
50,1.0,179.7288045,approx
51,1.0,189.83007479166668,approx
52,1.0,140.626887625,approx
53,1.0,145.348809875,approx
54,2.0,378.05686729166666,approx
55,2.0,280.552943125,approx
56,1.0,231.89596945833333,approx
57,1.0,141.29296179166667,approx
58,1.0,150.09184208333335,approx
59,1.0,205.005639875,approx
60,1.0,162.89850895833334,approx
61,1.0,190.41391779166668,approx
62,2.0,183.54239320833332,approx
63,1.0,245.47724141666666,approx
64,1.0,237.53428233333332,approx
65,1.0,161.92542970833333,approx
66,1.0,227.67209870833332,approx
67,2.0,247.377573,approx
68,1.0,127.31065295833334,approx
69,1.0,129.07532145833332,approx
70,1.0,142.09630375,approx
71,1.0,133.58701675,approx
72,1.0,160.38692429166667,approx
73,1.0,277.61300754166666,approx
74,1.0,280.11573275,approx
75,2.0,195.03855454166666,approx
76,1.0,191.58362208333332,approx
77,1.0,200.500562125,approx
78,1.0,180.981562875,approx
79,1.0,214.89659375,approx
80,1.0,182.64204295833332,approx
81,1.0,153.41616383333334,approx
82,1.0,281.662624875,approx
83,1.0,165.05681583333333,approx
84,1.0,592.0318269583333,approx
85,1.0,210.274482,approx
86,1.0,134.393708375,approx
87,1.0,166.115416375,approx
88,1.0,135.27299829166665,approx
89,1.0,161.09585795833334,approx
90,1.0,293.86299445833333,approx
91,1.0,205.67365708333332,approx
92,1.0,165.34340754166666,approx
93,1.0,161.70915525,approx
94,2.0,190.20868008333332,approx
95,1.0,159.88243720833333,approx
96,1.0,164.159282875,approx
97,1.0,291.9906935,approx
98,1.0,133.52729658333334,approx
99,1.0,218.40358633333332,approx
100,2.0,1339.1587880416666,approx
101,1.0,166.331956,approx
102,1.0,168.928391,approx
103,1.0,272.33413541666664,approx
104,1.0,302.7086014583333,approx
105,2.0,228.06521716666666,approx
106,1.0,190.916969375,approx
107,1.0,205.0953925,approx
108,1.0,132.52858475,approx
109,1.0,192.7641365,approx
110,1.0,151.34891870833334,approx
111,2.0,272.0185896666667,approx
112,1.0,184.78083108333334,approx
113,1.0,164.731016,approx
114,1.0,128.03877829166666,approx
115,1.0,145.68146179166666,approx
116,1.0,131.90043208333333,approx
117,1.0,136.43235204166666,approx
118,1.0,188.66955379166666,approx
119,1.0,127.15327120833334,approx
120,1.0,138.533030625,approx
121,1.0,136.026873625,approx
122,1.0,240.17915108333332,approx
123,1.0,138.380080875,approx
124,1.0,209.43589504166667,approx
125,1.0,169.89301558333332,approx
126,1.0,220.78658820833334,approx
127,1.0,208.81834083333334,approx
128,1.0,383.13116933333333,approx
129,1.0,261.85100654166666,approx
130,1.0,192.55331741666666,approx
131,1.0,177.285741125,approx
132,1.0,129.57362479166667,approx
133,1.0,141.37085620833332,approx
134,1.0,166.90476279166666,approx
135,1.0,163.67391866666668,approx
136,1.0,148.17687058333334,approx
137,1.0,132.19277783333334,approx
138,2.0,192.10570341666667,approx
139,1.0,130.81593679166667,approx
140,1.0,290.58900020833335,approx
141,1.0,188.25754054166666,approx
142,1.0,242.70808891666667,approx
143,1.0,178.22971945833334,approx
144,1.0,127.11628333333333,approx
145,1.0,777.0695912083333,approx
146,1.0,152.79221816666666,approx
147,1.0,212.482314875,approx
148,1.0,208.47815875,approx
149,1.0,174.698020625,approx
150,1.0,173.80355591666665,approx
151,1.0,247.41034516666667,approx
152,2.0,226.07434179166665,approx
153,1.0,174.33926329166667,approx
154,1.0,172.44331029166668,approx
155,1.0,352.72246441666664,approx
156,1.0,230.08031079166668,approx
157,1.0,137.070585375,approx
158,1.0,154.31185533333334,approx
159,1.0,225.152351625,approx
160,1.0,125.96910125,approx
161,1.0,277.8057689583333,approx
162,1.0,165.51107166666668,approx
163,3,timeout,timeout
164,1.0,230.006870625,approx
165,1.0,264.5263669583333,approx
166,1.0,179.84210804166668,approx
167,1.0,201.4455895,approx
168,1.0,258.073199125,approx
169,2.0,318.6902425416667,approx
170,1.0,144.19031604166668,approx
171,1.0,138.43356604166667,approx
172,1.0,130.40404854166667,approx
173,1.0,225.92906216666665,approx
174,1.0,203.27008054166666,approx
175,1.0,226.38050791666666,approx
176,1.0,131.03662833333334,approx
177,1.0,129.660530375,approx
178,1.0,165.780702,approx
179,1.0,622.6631884583334,approx
180,1.0,237.154472875,approx
181,1.0,123.0116835,approx
182,2.0,208.53604258333334,approx
183,2.0,224.18169704166667,approx
184,1.0,251.43334375,approx
185,1.0,228.21275691666668,approx
186,1.0,130.76892558333333,approx
187,1.0,184.43900295833333,approx
188,1.0,136.94969070833332,approx
189,1.0,195.040019875,approx
190,1.0,137.09274183333332,approx
191,1.0,214.32082329166667,approx
192,1.0,144.05260554166668,approx
193,1.0,138.81679233333332,approx
194,2.0,342.86290091666666,approx
195,1.0,250.16093008333334,approx
196,2.0,175.73789858333333,approx
197,1.0,176.70604708333335,approx
198,1.0,211.38931441666668,approx
199,1.0,340.22085645833334,approx
200,1.0,193.03577379166666,approx
201,1.0,253.141239375,approx
202,1.0,154.95463670833334,approx
203,1.0,211.422441625,approx
204,1.0,260.8924470833333,approx
205,1.0,220.37017966666667,approx
206,1.0,146.99432166666668,approx
207,1.0,217.26149758333332,approx
208,1.0,142.85442629166667,approx
209,1.0,159.27950191666667,approx
210,1.0,172.04650058333334,approx
211,1.0,187.93621854166668,approx
212,1.0,161.758838125,approx
213,1.0,347.0165001666667,approx
214,1.0,218.22778070833334,approx
