Sample Number,Result,Time,Method
0,2.0,5.719213458333333,approx
1,2.0,6.330331166666666,approx
2,2.0,7.620482291666667,approx
3,2.0,4.53338425,approx
4,2.0,4.912197291666667,approx
5,2.0,6.435130833333333,approx
6,2.0,7.9908325,approx
7,2.0,5.211924416666666,approx
8,2.0,6.3374136666666665,approx
9,2.0,5.653433583333333,approx
10,2.0,6.679612375,approx
11,2.0,7.004967791666667,approx
12,2.0,4.542640208333333,approx
13,2.0,6.000591041666667,approx
14,2.0,5.534422125,approx
15,2.0,8.002577083333334,approx
16,2.0,12.150777166666666,approx
17,2.0,4.847603708333334,approx
18,2.0,8.8156505,approx
19,2.0,4.145516333333333,approx
20,2.0,6.449854208333333,approx
21,2.0,6.800517166666666,approx
22,2.0,5.971688833333333,approx
23,2.0,4.447213041666667,approx
24,2.0,9.513298041666667,approx
25,2.0,5.979457291666667,approx
26,2.0,5.615588333333333,approx
27,2.0,5.627812333333333,approx
28,2.0,6.1719074166666665,approx
29,2.0,6.813925375,approx
30,2.0,5.179055125,approx
31,2.0,6.296213,approx
32,2.0,5.997154083333333,approx
33,2.0,6.290451083333333,approx
34,2.0,7.186498416666667,approx
35,2.0,7.145778833333333,approx
36,2.0,10.474212791666666,approx
37,2.0,6.141748958333333,approx
38,2.0,8.278335333333333,approx
39,2.0,4.4515114166666665,approx
40,2.0,4.580217875,approx
41,2.0,5.336583833333333,approx
42,2.0,4.116254791666667,approx
43,2.0,11.035593833333333,approx
44,2.0,5.501127833333333,approx
45,2.0,7.410170458333333,approx
46,2.0,7.442536166666667,approx
47,2.0,6.689682125,approx
48,2.0,5.288013458333333,approx
49,2.0,6.817400583333334,approx
50,2.0,5.460687458333333,approx
51,2.0,5.434272291666667,approx
52,2.0,6.894883958333334,approx
53,2.0,8.070204541666667,approx
54,2.0,4.666451416666667,approx
55,2.0,5.151209708333333,approx
56,2.0,7.228058041666666,approx
57,2.0,6.4917075,approx
58,2.0,11.510669125,approx
59,2.0,7.158290833333333,approx
60,2.0,8.215298708333334,approx
61,2.0,7.414208,approx
62,2.0,6.0997916666666665,approx
63,2.0,4.906910458333333,approx
64,2.0,5.611890416666666,approx
65,2.0,6.532126,approx
66,2.0,5.80807725,approx
67,2.0,4.000282875,approx
68,2.0,7.727042125,approx
69,2.0,6.677030458333333,approx
70,2.0,6.0604155,approx
71,2.0,6.6882240416666665,approx
72,2.0,8.688774666666667,approx
73,2.0,4.927753125,approx
74,2.0,5.815197791666667,approx
75,2.0,4.3720783333333335,approx
76,2.0,4.7498205,approx
77,2.0,7.609990833333334,approx
78,2.0,5.33435475,approx
79,2.0,5.200023875,approx
80,2.0,12.082361041666667,approx
81,2.0,6.961451708333334,approx
82,2.0,5.4286205,approx
83,2.0,6.802675166666667,approx
84,2.0,4.5428435,approx
85,2.0,5.1639845,approx
86,2.0,8.155939041666667,approx
87,2.0,22.19716875,approx
88,2.0,5.445952041666667,approx
89,2.0,4.957098791666667,approx
90,2.0,6.312792083333333,approx
91,2.0,6.749253666666666,approx
92,2.0,5.877751791666666,approx
93,2.0,5.854993208333333,approx
94,2.0,4.636783583333333,approx
95,2.0,4.513088041666666,approx
96,2.0,7.565149375,approx
97,2.0,5.507185916666667,approx
98,2.0,7.6027902916666665,approx
99,2.0,5.386081541666667,approx
100,2.0,11.391564208333333,approx
101,2.0,7.293446041666667,approx
102,2.0,9.168299041666666,approx
103,1.0,4.4443915,approx
104,2.0,4.752636416666666,approx
105,2.0,4.5189625,approx
106,2.0,6.906809916666667,approx
107,2.0,6.307886208333334,approx
108,2.0,7.360514875,approx
109,2.0,6.854749375,approx
110,2.0,6.026077416666666,approx
111,2.0,5.185702625,approx
112,2.0,6.724770166666667,approx
113,2.0,6.55971275,approx
114,2.0,5.950551125,approx
115,2.0,5.892761625,approx
116,2.0,7.135037916666667,approx
117,2.0,6.305709083333333,approx
118,2.0,7.750227083333334,approx
119,2.0,6.799218875,approx
120,2.0,6.412888541666667,approx
121,2.0,7.540395541666666,approx
122,2.0,5.582149916666666,approx
123,2.0,6.710884125,approx
124,2.0,6.224173791666667,approx
125,2.0,7.66610425,approx
126,2.0,6.574949541666666,approx
127,2.0,6.331189125,approx
128,2.0,6.864696875,approx
129,2.0,8.686225041666667,approx
130,2.0,6.892784041666666,approx
131,2.0,13.195960875,approx
132,2.0,7.313108875,approx
133,1.0,5.325034958333333,approx
134,2.0,6.205326791666667,approx
135,2.0,6.96044,approx
136,2.0,6.730068083333333,approx
137,1.0,8.906977666666666,approx
138,2.0,4.39687425,approx
139,2.0,10.928608375,approx
140,2.0,5.173343,approx
141,2.0,6.252376166666667,approx
142,2.0,4.782897875,approx
143,2.0,4.371504875,approx
144,2.0,5.9017955,approx
145,2.0,4.762728,approx
146,2.0,5.8606974166666665,approx
147,2.0,6.465238458333333,approx
148,2.0,4.752469,approx
149,2.0,6.85287425,approx
150,2.0,6.50750325,approx
151,2.0,4.451609708333334,approx
152,2.0,4.176913125,approx
153,2.0,4.158539,approx
154,2.0,6.849904125,approx
155,2.0,6.971506958333333,approx
156,2.0,5.642355083333333,approx
157,2.0,7.636391875,approx
158,2.0,11.288372625,approx
159,2.0,5.8633413333333335,approx
160,2.0,10.087113416666666,approx
161,2.0,4.406431041666667,approx
162,2.0,6.974516875,approx
163,2.0,4.501269291666667,approx
164,2.0,5.531374041666667,approx
165,2.0,6.489598208333334,approx
166,2.0,7.4880540416666665,approx
167,2.0,6.753553875,approx
168,2.0,5.287115708333333,approx
169,2.0,6.18529625,approx
170,2.0,7.499845541666667,approx
171,2.0,6.975823958333334,approx
172,2.0,7.821758166666666,approx
173,2.0,6.550432625,approx
174,2.0,5.677997166666667,approx
175,2.0,6.025076958333333,approx
176,2.0,6.596243,approx
177,2.0,9.661249125,approx
178,2.0,5.672922625,approx
179,2.0,4.806390875,approx
180,2.0,6.055962291666667,approx
181,2.0,6.291327166666667,approx
182,2.0,4.4574269583333335,approx
183,2.0,7.354105625,approx
184,2.0,6.513717833333334,approx
185,2.0,6.283884041666667,approx
186,2.0,10.709851208333333,approx
187,2.0,8.073475958333333,approx
188,2.0,7.481068875,approx
189,2.0,7.469616375,approx
190,2.0,6.857935666666667,approx
191,2.0,7.561720208333333,approx
192,2.0,6.4969965,approx
193,2.0,7.086168458333334,approx
194,2.0,5.036628958333333,approx
195,2.0,4.68779525,approx
196,2.0,4.110394416666667,approx
197,2.0,6.6174994583333335,approx
198,2.0,5.752686916666667,approx
199,2.0,7.069343291666667,approx
200,2.0,6.2434425,approx
201,2.0,4.141425458333333,approx
202,2.0,5.985701958333333,approx
203,2.0,4.8443328333333335,approx
204,2.0,5.334023041666667,approx
205,2.0,6.024965333333333,approx
206,2.0,5.744016791666667,approx
207,2.0,5.9635485416666665,approx
208,2.0,7.26025225,approx
209,2.0,10.361279,approx
210,2.0,6.401546583333333,approx
211,2.0,6.892769625,approx
212,2.0,7.907576,approx
213,2.0,6.8266752083333335,approx
214,2.0,5.778892833333333,approx
