Sample Number,Result,Time,Method
0,2.0,2.2633239583333333,approx
1,1.0,1.8809255833333334,approx
2,2.0,2.557495041666667,approx
3,2.0,2.770961875,approx
4,2.0,3.6281945416666668,approx
5,2.0,3.2056749583333333,approx
6,2.0,2.2664172083333334,approx
7,1.0,0.9562071666666667,approx
8,2.0,2.7990389583333335,approx
9,2.0,2.684035375,approx
10,2.0,1.2597144583333333,approx
11,2.0,2.7589175416666665,approx
12,1.0,1.509642625,approx
13,2.0,2.6075004583333334,approx
14,2.0,3.190992,approx
15,2.0,2.8931989583333335,approx
16,2.0,2.6185334166666667,approx
17,1.0,2.163914375,approx
18,2.0,2.6013864166666667,approx
19,2.0,2.942387125,approx
20,2.0,2.602340625,approx
21,2.0,1.9435902916666667,approx
22,1.0,1.2486581666666667,approx
23,2.0,2.7846195833333334,approx
24,2.0,4.432731208333333,approx
25,2.0,2.7419636666666665,approx
26,2.0,2.580780041666667,approx
27,2.0,1.388792125,approx
28,2.0,2.19848075,approx
29,1.0,3.2620100416666666,approx
30,2.0,2.34126725,approx
31,1.0,2.2301351666666664,approx
32,2.0,2.3978640833333333,approx
33,2.0,2.9028093333333334,approx
34,2.0,2.9459195,approx
35,2.0,1.969964375,approx
36,2.0,1.68860775,approx
37,2.0,2.8163585833333333,approx
38,1.0,1.5695215833333334,approx
39,2.0,2.768898958333333,approx
40,2.0,3.6763597083333335,approx
41,2.0,3.131056958333333,approx
42,1.0,1.9422762083333334,approx
43,2.0,3.0496730833333334,approx
44,2.0,1.955826375,approx
45,2.0,2.9803355833333334,approx
46,2.0,2.365623125,approx
47,2.0,2.5076397083333335,approx
48,2.0,2.49328275,approx
49,2.0,2.5443814583333335,approx
50,2.0,1.950549875,approx
51,2.0,2.2893097916666667,approx
52,2.0,2.684473875,approx
53,2.0,1.974445875,approx
54,2.0,2.5984669583333333,approx
55,2.0,2.0373129166666666,approx
56,1.0,2.080975125,approx
57,2.0,2.59562975,approx
58,2.0,2.534118916666667,approx
59,1.0,1.813857875,approx
60,2.0,2.60539575,approx
61,2.0,2.070724916666667,approx
62,2.0,2.19311875,approx
63,2.0,2.83087875,approx
64,2.0,2.0721665833333334,approx
65,2.0,2.7679657083333336,approx
66,2.0,2.0295174166666667,approx
67,1.0,1.8977746666666666,approx
68,2.0,2.790054625,approx
69,2.0,2.143626041666667,approx
70,2.0,2.4583267083333333,approx
71,2.0,2.848673,approx
72,2.0,2.717115541666667,approx
73,2.0,3.3496105833333334,approx
74,2.0,2.501034333333333,approx
75,1.0,2.0348509166666666,approx
76,2.0,2.2050367916666667,approx
77,2.0,2.135747333333333,approx
78,1.0,1.8733555416666667,approx
79,1.0,1.697576125,approx
80,2.0,1.154207,approx
81,2.0,3.7535729166666667,approx
82,2.0,3.726081333333333,approx
83,2.0,3.03387875,approx
84,2.0,2.4401644583333333,approx
85,2.0,2.936869,approx
86,2.0,2.732651833333333,approx
87,2.0,2.857215666666667,approx
88,2.0,2.897920458333333,approx
89,2.0,1.6873043333333333,approx
90,2.0,2.97436725,approx
91,1.0,2.0358489583333332,approx
92,2.0,3.319543,approx
93,2.0,2.499976166666667,approx
94,2.0,2.822891,approx
95,2.0,4.347107083333333,approx
96,1.0,1.2852040833333334,approx
97,2.0,2.640201625,approx
98,2.0,3.2516422916666667,approx
99,2.0,2.74397025,approx
