Sample Number,Result,Time,Method
0,1.0,36.50215479166667,relax
1,1.0,36.04663708333333,relax
2,1.0,36.17027145833333,relax
3,1.0,37.71292533333333,relax
4,1.0,37.193267875,relax
5,1.0,37.185532458333334,relax
6,1.0,35.81808983333333,relax
7,1.0,37.38255425,relax
8,1.0,37.0577105,relax
9,1.0,41.09106475,relax
10,1.0,37.29527175,relax
11,0.0,0.148882875,counterexample
12,1.0,39.51854875,relax
13,1.0,37.645828875,relax
14,1.0,38.83101933333333,relax
15,1.0,38.3532755,relax
16,1.0,36.705376083333334,relax
17,0.0,0.148436125,counterexample
18,1.0,38.26077841666667,relax
19,1.0,39.651713916666665,relax
20,1.0,39.891036041666666,relax
21,1.0,39.11989975,relax
22,1.0,38.044035,relax
23,1.0,41.344701083333334,relax
24,1.0,40.754733875,relax
25,1.0,41.21494479166667,relax
26,1.0,42.29348516666666,relax
27,1.0,38.97492483333333,relax
28,0.0,0.285922875,counterexample
29,1.0,39.138016291666666,relax
30,1.0,40.318318125,relax
31,1.0,39.46888516666667,relax
32,2.0,105.28062954166667,approx
33,1.0,41.57051533333333,relax
34,1.0,41.70868908333333,relax
35,1.0,40.88510741666666,relax
36,1.0,45.59951083333333,relax
37,3,timeout,timeout
38,1.0,40.303939541666665,relax
39,1.0,43.179462625,relax
40,1.0,42.198022375,relax
41,1.0,39.087924625,relax
42,1.0,40.767950875,relax
43,1.0,43.458363,relax
44,1.0,41.54114295833333,relax
45,1.0,40.54347729166667,relax
46,1.0,43.873299958333334,relax
47,1.0,40.59418225,relax
48,1.0,44.306114875,relax
49,1.0,41.545473875,relax
50,1.0,41.323338791666664,relax
51,1.0,42.832144625,relax
52,1.0,43.484462791666665,relax
53,1.0,45.97001016666667,relax
54,1.0,41.83353475,relax
55,1.0,42.587758541666666,relax
56,0.0,0.16023483333333333,counterexample
57,1.0,44.299831,relax
58,1.0,42.523997333333334,relax
59,1.0,46.983119875,relax
60,1.0,43.701592,relax
61,1.0,43.47700483333333,relax
62,1.0,41.997601583333335,relax
63,2.0,391.76534975,approx
64,1.0,46.35260720833333,relax
65,1.0,43.52413658333333,relax
66,1.0,41.13663220833333,relax
67,1.0,43.37906175,relax
68,1.0,41.3591145,relax
69,0.0,0.15338945833333334,counterexample
70,0.0,0.15049379166666665,counterexample
71,1.0,42.95966575,relax
72,0.0,0.15309329166666666,counterexample
73,1.0,43.520814,relax
74,0.0,0.15222245833333334,counterexample
75,1.0,47.86163020833333,relax
76,1.0,39.138443208333335,relax
77,1.0,38.872023541666664,relax
78,1.0,41.034055125,relax
79,0.0,0.15491858333333333,counterexample
80,1.0,43.00577079166667,relax
81,1.0,41.253050625,relax
82,1.0,40.81193125,relax
83,1.0,42.664484625,relax
84,0.0,0.15731129166666666,counterexample
85,1.0,40.3150605,relax
86,1.0,45.923565875,relax
87,0.0,0.1513855,counterexample
88,1.0,41.653590625,relax
89,1.0,40.212129375,relax
90,1.0,42.918365666666666,relax
91,1.0,40.293263333333336,relax
92,1.0,39.41128204166667,relax
93,1.0,44.89247291666667,relax
94,2.0,118.99309975,approx
95,1.0,41.597521541666666,relax
96,1.0,43.62550108333333,relax
97,1.0,43.625945791666666,relax
98,1.0,42.388149875,relax
99,1.0,44.96207075,relax
